"JARAS_NEV","MEGYE_NEV","EV","LAKAS","SZJA","MUNKA","BERUHAZAS","CSOK","X","Y","CSOKTREND","MEGYE_SZH","BALATON","BUNOZES","SERTETT","PEDAGOGUS","ORVOS","GYORVOS","ATLAGAR","HO_SZAM","HGYO_SZAM","HO_APOLO_SZAM","HO_SZOLG_SZAM","HGYO_SZOLG_SZAM","FHO_SZOLG_SZAM","FGYHO_SZOLG_SZAM","HO_HELY_SZOLG_SZAM","HGYO_HELY_SZOLG_SZAM","HO_TMED_SZAM","HGYO_TMED_SZAMA","HO_FORG_OSSZ","HGYO_FORG_OSSZ","HGYO_FORG_RB","HGYO_FORG_RK","HO_FORG_RB","HO_FORG_RK","VEDONO"
"Ibrányi","Szabolcs-Szatmár-Bereg",2016,1.72276418,705.16500435,59.9,322,94,21.6684411255428,48.1368433417693,"magas",0,0,1503.11174279,1081.03451989,10.48484848,15939.54545455,8680.33333333,2.58111046,4.74854306065185,1.29505719835959,5.61191452622491,5.18022879343838,1.29505719835959,2.15842866393266,3.02180012950572,0.431685732786531,NA,NA,NA,75689.6179581265,11241.5281674941,11014.0297863156,227.498381178502,74950.5719835959,739.045974530542,5.61191452622491
"Ibrányi","Szabolcs-Szatmár-Bereg",2017,2.59734638,810.88103376,64,335,100,21.6684411255428,48.1368433417693,"magas",0,0,1177.46369126,878.76885782,10.23589744,15576.72727273,7925,3.15694393,4.7751345719743,1.30230942872026,5.20923771488106,5.20923771488106,1.30230942872026,2.17051571453377,3.03872200034728,0.434103142906755,NA,NA,NA,74380.968918215,10320.8022226081,10042.5421080049,278.26011460323,73917.3467615906,463.622156624414,5.64334085778781
"Ibrányi","Szabolcs-Szatmár-Bereg",2018,3.91951921,915.80496796,65.1,429,91,21.6684411255428,48.1368433417693,"magas",0,0,971.16975873,657.60822228,10.02040816,15619.90909091,8157.33333333,3.54078267,4.80601188395666,1.31073051380636,5.67983222649423,5.24292205522545,1.31073051380636,2.18455085634394,3.05837119888151,0.436910171268787,NA,NA,NA,75069.4687172317,10692.0657112898,10378.3642083188,313.701502970989,74582.313876267,487.154840964698,5.24292205522545
"Ibrányi","Szabolcs-Szatmár-Bereg",2019,2.63371595,1032.75793601,65.1,483,97,21.6684411255428,48.1368433417693,"magas",0,0,1066.65496126,689.15567456,9.37128713,15638.90909091,7859,4.83077674,4.85115766262404,1.32304299889746,5.73318632855568,5.29217199558986,1.32304299889746,2.20507166482911,3.08710033076075,0.441014332965821,NA,NA,NA,75866.8136714443,10397.7949283352,10092.6130099228,305.181918412348,75421.3891951488,445.42447629548,5.29217199558986
"Ibrányi","Szabolcs-Szatmár-Bereg",2020,6.20388629,1092.80872996,66.1,464,100,21.6684411255428,48.1368433417693,"magas",0,0,1169.87570071,420.97799836,9.29648241,15107.18181818,5952.66666667,5.35106426,4.89803188173479,1.33582687683676,5.34330750734705,5.34330750734705,1.33582687683676,2.22637812806127,3.11692937928578,0.445275625612254,NA,NA,NA,73995.4581886188,7951.73212218363,7823.4927420073,128.239380176329,73613.8569774691,381.601211149702,5.34330750734705
"Ibrányi","Szabolcs-Szatmár-Bereg",2021,0.89521508,1170.51369071,66.9,590,100,21.6684411255428,48.1368433417693,"magas",0,0,984.73658296,483.41614073,9.46354167,15026.27272727,3757.66666667,5.65734782,4.94960403167747,1.34989200863931,5.39956803455724,5.39956803455724,1.34989200863931,2.24982001439885,3.14974802015839,0.44996400287977,NA,10734.7912167027,4795.2663786897,85108.8912886969,9867.71058315335,4918.55651547876,153.887688984881,73685.2051835853,688.894888408927,5.39956803455724
"Jánoshalmai","Bács-Kiskun",2012,1.72607232,490.27564854,56.7,323,0,19.3007496100944,46.2759045355455,"nincs",0,0,2617.87635569,1823.88308737,9.79699248,NA,NA,2.32954776,4.04694455685957,1.73440481008267,5.20321443024802,4.6250794935538,1.73440481008267,3.46880962016535,1.15626987338845,0.578134936694224,NA,NA,NA,65970.3994912413,10676.4178759322,10423.1947736602,253.22310227207,64791.004220385,1179.39527085622,5.20321443024802
"Jánoshalmai","Bács-Kiskun",2013,0.5831924,515.86176654,57.5,358,0,19.3007496100944,46.2759045355455,"nincs",0,0,1837.05604479,1347.17443285,9.08208955,NA,NA,2.42247542,4.706712949344,1.765017356004,5.295052068012,4.706712949344,1.765017356004,3.530034712008,1.176678237336,NA,NA,NA,NA,67000.6471730305,10355.9451667941,10119.4328410896,236.512325704536,65888.686238748,1111.96093428252,5.295052068012
"Jánoshalmai","Bács-Kiskun",2014,1.18838944,574.80621982,59.7,423,0,19.3007496100944,46.2759045355455,"nincs",0,0,2145.04293057,1402.29953356,8.62773723,NA,NA,2.27207547,3.60100828231905,1.80050414115952,4.8013443764254,4.8013443764254,1.80050414115952,3.60100828231905,1.20033609410635,1.20033609410635,NA,NA,NA,67694.1543632217,10459.7287240427,10356.4998199496,103.228904093146,66623.4545672788,1070.69979594286,5.40151242347857
"Jánoshalmai","Bács-Kiskun",2015,1.81296268,625.99493951,62.7,486,0,19.3007496100944,46.2759045355455,"nincs",0,0,1867.35156368,1154.25290829,8.85496183,17638,6765.6,2.74323387,3.65118967930384,1.21706322643461,6.69384774539037,4.86825290573845,1.82559483965192,3.65118967930384,1.21706322643461,1.21706322643461,0.608531613217307,NA,NA,64399.6835635611,10292.7037059575,10158.8267510497,133.876954907807,63621.9801618694,777.703401691718,5.47678451895576
"Jánoshalmai","Bács-Kiskun",2016,0,714.48280113,65.8,361,97,19.3007496100944,46.2759045355455,"magas",0,0,2105.39200685,1389.3139115,8.76335878,21331.81818182,8323,2.8546082,3.07787011388119,1.23114804555248,6.77131425053863,4.92459218220991,1.84672206832872,3.69344413665743,1.23114804555248,1.84672206832872,0.615574022776239,NA,NA,72222.2222222222,10246.8451831333,10155.1246537396,91.7205293936596,71434.2874730686,787.934749153586,5.54016620498615
"Jánoshalmai","Bács-Kiskun",2017,0,811.12579287,68.3,539,95,19.3007496100944,46.2759045355455,"magas",0,0,1670.01700943,1051.49219112,8.17910448,20867.27272727,8963,2.87628074,3.72902423865755,1.24300807955252,6.21504039776258,4.97203231821007,1.86451211932878,3.72902423865755,1.24300807955252,1.24300807955252,0.621504039776259,NA,NA,71330.0186451212,11141.0814170292,11033.5612181479,107.520198881293,70605.9664387818,724.052206339341,5.59353635798633
"Jánoshalmai","Bács-Kiskun",2018,0,940.61856656,69.5,756,78,19.3007496100944,46.2759045355455,"alacsony",0,0,2089.19747295,1488.70957653,8.464,16492.46153846,7755,3.04986339,4.40695039032989,1.2591286829514,6.29564341475699,5.03651473180559,1.8886930244271,3.77738604885419,1.2591286829514,0.629564341475699,0.629564341475699,NA,NA,67489.9269705364,9764.54293628809,9731.17602618988,33.366910098212,66415.8902039789,1074.03676655754,5.66607907328129
"Jánoshalmai","Bács-Kiskun",2019,1.25711053,1079.02416502,70.2,777,76,19.3007496100944,46.2759045355455,"alacsony",0,0,1546.24595368,1087.4006097,8.5,14951.6,7895.5,3.88138925,5.0203953561343,1.25509883903357,4.39284593661751,5.0203953561343,1.88264825855036,3.76529651710072,1.25509883903357,NA,0.627549419516787,NA,NA,70371.5092563539,9909.63288358958,9866.95952306244,42.6733605271415,69168.4970191403,1203.01223721368,5.64794477565108
"Jánoshalmai","Bács-Kiskun",2020,2.5220681,1125.73914878,71.1,640,81,19.3007496100944,46.2759045355455,"alacsony",0,0,1633.03909206,1078.18411097,9.03508772,13477.75,6162,3.94053738,5.06810262907824,1.26702565726956,5.70161545771302,5.06810262907824,1.90053848590434,3.80107697180868,1.26702565726956,NA,0.63351282863478,NA,NA,68306.6202090592,7807.41210009503,7740.25974025974,67.1523598352867,67269.5597085841,1037.06050047513,5.70161545771302
"Jánoshalmai","Bács-Kiskun",2021,1.26758778,1258.70703338,72.8,927,65,19.3007496100944,46.2759045355455,"nincs",0,0,1590.82266447,976.04259095,9.0990991,14649.5,5686.4,5.42337199,5.07260161055101,1.90222560395663,6.34075201318876,5.07260161055101,1.90222560395663,3.80445120791326,1.26815040263775,NA,NA,1484.37004628749,100.183881808382,75795.4473400545,9114.19694375753,8955.04406822649,58.9689937226555,73614.2286475176,696.848646249445,5.70667681186989
"Jászapáti","Jász-Nagykun-Szolnok",2012,3.30216292,585.88404818,55,435,0,20.1598007123336,47.4562148318516,"nincs",0,0,4932.23061105,3323.17668073,10.56640625,NA,NA,2.92055799,5.12665862484922,0.60313630880579,5.72979493365501,5.12665862484922,0.60313630880579,2.11097708082027,3.01568154402895,NA,NA,NA,NA,76040.1085645356,6650.48250904704,6551.8697225573,98.6127864897467,73846.8033775633,2193.30518697226,4.22195416164053
"Jászapáti","Jász-Nagykun-Szolnok",2013,1.51892582,620.88571682,55.8,432,0,20.1598007123336,47.4562148318516,"nincs",0,0,3408.46953035,2843.42912692,10.39097744,NA,NA,3.01812627,4.89656016648305,0.612070020810381,5.81466519769862,5.20259517688824,0.612070020810381,1.83621006243114,3.36638511445709,0.30603501040519,NA,NA,NA,78993.7568857877,6973.31374709267,6858.24458318032,115.069163912352,76646.7743909903,2346.9824947974,4.59052515607786
"Jászapáti","Jász-Nagykun-Szolnok",2014,1.84697788,673.262085,61.8,646,0,20.1598007123336,47.4562148318516,"nincs",0,0,3967.92415077,2832.03275307,10.71372549,NA,NA,2.91834412,4.95432729524694,0.619290911905868,7.12184548691748,5.26397275119988,0.619290911905868,1.8578727357176,3.40610001548227,0.309645455952934,NA,NA,NA,79275.1199876142,7743.30391701502,7728.44093512928,14.8629818857408,77274.5006967023,2000.61929091191,4.64468183929401
"Jászapáti","Jász-Nagykun-Szolnok",2015,1.87114077,729.77799129,62.5,546,0,20.1598007123336,47.4562148318516,"nincs",0,0,3346.22341421,2604.00424125,10.67206478,16666.38709677,12519.5,2.749768,4.71149919904514,0.628199893206018,5.96789898545717,5.33969909225115,0.628199893206018,2.19869962622106,3.14099946603009,0.628199893206018,NA,NA,NA,81141.1251060087,7864.74856299274,7864.43446304614,0.314099946603009,79451.2673932846,1689.85771272419,4.08329930583912
"Jászapáti","Jász-Nagykun-Szolnok",2016,0.63042759,813.48331419,64.7,400,88,20.1598007123336,47.4562148318516,"magas",0,0,3259.31062743,2319.97352204,10.4,17755.24137931,13200.5,2.86689409,4.42869796279894,0.632671137542705,5.69404023788435,5.37770466911299,0.632671137542705,2.21434898139947,3.16335568771353,0.949006706314058,NA,NA,NA,81440.9085157535,8351.57535113248,8351.57535113248,NA,79887.3845375174,1553.52397823611,4.42869796279894
"Jászapáti","Jász-Nagykun-Szolnok",2017,1.59035608,930.66892098,64.7,595,91,20.1598007123336,47.4562148318516,"magas",0,0,2121.53501169,1679.41602125,10.5186722,18162.42857143,12615.5,3.22387069,4.47756420507244,0.639652029296063,6.0766942783126,5.43704224901654,0.639652029296063,1.91895608788819,3.51808616112835,0.959478043944095,NA,NA,NA,81323.4400486136,8069.53017558448,8069.21034956983,0.319826014648031,79752.1348386478,1571.30520996578,4.79739021972047
"Jászapáti","Jász-Nagykun-Szolnok",2018,1.27867018,1052.73898689,66.4,721,83,20.1598007123336,47.4562148318516,"alacsony",0,0,1834.89171262,1499.24078958,10.21544715,19003.25925926,12652,3.37891518,4.15362003961915,0.639018467633715,7.02920314397086,5.43165697488657,0.639018467633715,1.91705540290114,3.51460157198543,1.27803693526743,NA,NA,NA,81968.1768803118,8084.86165250176,8084.86165250176,NA,80255.2878778197,1712.88900249217,4.473129273436
"Jászapáti","Jász-Nagykun-Szolnok",2019,1.60261547,1188.54703897,68.3,885,81,20.1598007123336,47.4562148318516,"alacsony",0,0,1913.52286932,1560.94746626,10.21721311,22311.13043478,12114,4.16595888,3.21543408360129,0.643086816720257,7.39549839228296,5.46623794212219,0.643086816720257,1.60771704180064,3.85852090032154,2.2508038585209,NA,NA,NA,82500.9646302251,7790.3536977492,7790.3536977492,NA,81048.231511254,1452.73311897106,4.5016077170418
"Jászapáti","Jász-Nagykun-Szolnok",2020,2.57972977,1288.7085709,66.4,914,76,20.1598007123336,47.4562148318516,"alacsony",0,0,2099.25510303,1522.04056625,10.76793249,23586.9,9843,4.57359174,3.23394347066813,0.646788694133626,7.76146432960352,5.49770390013582,0.646788694133626,1.94036608240088,3.55733781773495,2.26376042946769,NA,NA,NA,76278.7012483022,6366.34111635729,6362.78377853955,3.55733781773495,75251.600802018,1027.1004462842,5.17430955306901
"Jászapáti","Jász-Nagykun-Szolnok",2021,0.64918203,1377.10862074,68.3,1329,75,20.1598007123336,47.4562148318516,"alacsony",0,0,2129.3170605,1652.16826798,11.35840708,23000.6,9523.5,5.62632122,3.25796572620056,0.651593145240112,7.81911774288135,5.53854173454095,0.651593145240112,1.95477943572034,3.58376229882062,2.28057600834039,NA,17025.1514954063,1981.16895810256,91960.3179774549,8186.61627679677,6200.88616667753,4.56115201668078,74165.63497752,769.531504528572,5.2127451619209
"Jászberényi","Jász-Nagykun-Szolnok",2012,10.3702979,817.50013661,55,435,0,19.9052932187465,47.5135679669311,"nincs",0,0,5353.42170914,3359.58518808,12.42378049,NA,NA,6.85140685,5.49795790135093,1.17813383600377,6.47973609802074,5.69431354068489,1.37448947533773,4.51617970468112,1.17813383600377,0.196355639333962,0.196355639333962,NA,NA,61821.7876217405,11050.109959158,10208.3333333333,841.776625824694,58391.2582469368,3430.52937480364,5.49795790135093
"Jászberényi","Jász-Nagykun-Szolnok",2013,7.08996376,854.06428543,55.8,432,0,19.9052932187465,47.5135679669311,"nincs",0,0,3710.41436899,2804.47455491,11.7755102,NA,NA,7.00585716,5.3334386852086,1.18520859671302,6.12357774968395,5.53097345132743,1.38274336283186,4.14823008849558,1.38274336283186,0.197534766118837,0.197534766118837,NA,NA,59652.7338811631,10968.1178887484,10133.7310366625,834.386852085967,56112.5158027813,3540.21807838179,5.3334386852086
"Jászberényi","Jász-Nagykun-Szolnok",2014,6.34870248,928.47710691,61.8,646,0,19.9052932187465,47.5135679669311,"nincs",0,0,6517.33989366,2081.18403301,11.41714286,NA,NA,6.56209744,5.77873425793081,1.19560019129603,6.17726765502949,5.77873425793081,1.39486688984537,4.38386736808545,1.39486688984537,NA,0.199266698549338,NA,NA,62730.352303523,10754.6229874063,10338.9526542324,415.67033317392,59597.8798023274,3132.4725011956,5.38020086083214
"Jászberényi","Jász-Nagykun-Szolnok",2015,5.99442518,997.28785655,62.5,546,0,19.9052932187465,47.5135679669311,"nincs",0,0,2779.41514392,2040.10270448,10.72922252,10990.21052632,9780.83333333,7.68681498,5.61021058326154,1.20218798212747,6.21130457432527,5.61021058326154,1.40255264581538,4.20765793744615,1.40255264581538,NA,0.200364663687912,NA,NA,62758.4203249915,11758.4002885251,11329.8202728967,428.580015628444,59992.9872367709,2765.43308822056,5.40984591957362
"Jászberényi","Jász-Nagykun-Szolnok",2016,3.00640364,1096.97770625,64.7,400,88,19.9052932187465,47.5135679669311,"magas",0,0,2479.28086825,1809.85499113,10.73387097,11371.92727273,9826.18181818,7.75406173,5.41320822807651,1.00244596816232,6.41565419623882,5.61369742170897,1.40342435542724,4.21027306628173,1.40342435542724,0.200489193632463,0.400978387264926,NA,NA,62698.584546293,10835.2379806728,10336.019888528,499.218092144833,60004.8117406472,2693.77280564578,5.41320822807651
"Jászberényi","Jász-Nagykun-Szolnok",2017,11.56507348,1242.38478222,64.7,595,91,19.9052932187465,47.5135679669311,"magas",0,0,1714.82123986,1078.74219856,10.82191781,11523.39622642,11972.2,8.45536387,5.15627478978264,0.991591305727431,5.94954783436459,5.55291131207362,1.3882278280184,4.16468348405521,1.3882278280184,0.396636522290973,0.396636522290973,NA,NA,60560.4474059971,11871.52943043,11477.669363795,393.860066634936,58345.2324290021,2215.21497699508,4.95795652863716
"Jászberényi","Jász-Nagykun-Szolnok",2018,9.81932443,1384.51582834,66.4,721,83,19.9052932187465,47.5135679669311,"alacsony",0,0,1849.9607227,860.17282011,10.27272727,11680.42307692,11068,8.87603384,5.0567916601836,1.16695192158083,5.83475960790415,5.44577563404388,1.36144390851097,4.08433172553291,1.36144390851097,0.388983973860277,0.194491986930138,NA,NA,59065.4660028007,11839.5052123853,11467.6365333748,371.868679010425,57235.2964057881,1830.1695970126,5.25128364711374
"Jászberényi","Jász-Nagykun-Szolnok",2019,12.10866551,1580.34795785,68.3,885,81,19.9052932187465,47.5135679669311,"alacsony",0,0,1185.47741343,767.53315235,10.68119891,11804.31372549,10123.83333333,10.20047661,4.90292214159639,1.17670131398313,5.09903902726025,5.49127279858796,1.37281819964699,4.11845459894097,1.37281819964699,0.588350656991567,0.196116885663856,NA,NA,59033.1437536772,11912.7279858796,11437.3406550304,475.387330849186,57259.8548735046,1773.28888017258,5.09903902726025
"Jászberényi","Jász-Nagykun-Szolnok",2020,26.6458763,1818.18443432,66.4,914,76,19.9052932187465,47.5135679669311,"alacsony",0,0,1162.5497143,763.84845405,10.85597826,12524.625,8096.83333333,11.51761486,4.56902203063231,1.19191879059973,5.76094082123205,5.56228768946542,1.39057192236636,4.17171576709907,1.39057192236636,0.993265658833111,0.198653131766622,NA,NA,59713.3435308608,9650.76779435428,9482.90589801148,167.861896342796,58517.6503307575,1195.6932001033,5.3636345576988
"Jászberényi","Jász-Nagykun-Szolnok",2021,20.67368379,2018.60920076,68.3,1329,75,19.9052932187465,47.5135679669311,"alacsony",0,0,1145.0040254,733.51820377,10.8032345,13642.04347826,8125,14.01164502,4.57511139401655,1.19350732017823,5.96753660089115,5.37078294080204,1.3924252068746,3.97835773392743,1.3924252068746,0.795671546785487,0.198917886696372,11113.741247613,4904.51941438574,73527.6098026735,14601.7663908339,9382.35996180777,314.887014640356,61123.2893061744,1290.57924888606,5.56970082749841
"Kalocsai","Bács-Kiskun",2012,3.70522046,595.81992915,56.7,323,0,19.0486144905065,46.5867178460696,"nincs",0,0,2755.51395308,1743.40373252,9.3902439,NA,NA,4.35206956,4.50732930939876,1.76373755585169,5.48718350709414,4.70330014893784,1.95970839539077,3.3315042721643,1.37179587677354,0.195970839539077,0.195970839539077,NA,NA,61491.5340597319,11280.4734655483,10818.1782550756,462.295210472682,60110.5275535,1381.00650623187,5.68315434663322
"Kalocsai","Bács-Kiskun",2013,0.98603771,631.06154226,57.5,358,0,19.0486144905065,46.5867178460696,"nincs",0,0,2666.24595725,1997.71239252,8.98167539,NA,NA,4.21278178,4.76303881876637,1.78613955703739,5.5568786218941,4.76303881876637,1.98459950781932,3.37381916329285,1.38921965547353,NA,0.198459950781932,NA,NA,60110.9391124871,11481.5035325871,11018.0995475113,463.403985075812,58912.0425498134,1198.89656267365,5.95379852345797
"Kalocsai","Bács-Kiskun",2014,3.79973402,688.69416534,59.7,423,0,19.0486144905065,46.5867178460696,"nincs",0,0,2321.83747138,1657.88394812,8.5721519,NA,NA,4.14478913,4.83685684919083,1.81382131844656,5.44146395533969,5.03839255124045,2.01535702049618,3.82917833894274,1.20921421229771,0.201535702049618,0.201535702049618,NA,NA,62259.2152199762,11443.8017694835,11097.5634333622,346.238336121244,61231.7862109273,1027.42900904895,6.04607106148854
"Kalocsai","Bács-Kiskun",2015,3.24103146,745.3336693,62.7,486,0,19.0486144905065,46.5867178460696,"nincs",0,0,2114.77302652,1191.07906091,8.1439206,13226.29166667,6895.05882353,4.53892513,4.88649088873053,1.62883029624351,5.70090603685229,5.09009467576097,2.03603787030439,3.6648681665479,1.42522650921307,0.203603787030439,0.407207574060878,NA,NA,64630.1537208592,11932.81075028,11654.6879771964,278.122773083579,63757.7114934338,872.44222742543,5.29369846279141
"Kalocsai","Bács-Kiskun",2016,1.84396001,835.57586537,65.8,361,97,19.0486144905065,46.5867178460696,"magas",0,0,1686.19898377,1110.47369284,8.0225,13220.125,7118.875,4.68798008,4.94835158037979,1.64945052679326,5.77307684377642,5.15453289622894,2.06181315849158,3.71126368528484,1.4432692109441,0.206181315849158,0.412362631698315,NA,NA,65417.8264365683,11742.2321189254,11442.8568483124,299.375270612977,64599.0804313313,818.746005237005,5.77307684377642
